"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"54705","2017","2017","2017","FL","Florida","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","34.4","","","32.9","36.0","19,820","28.932040377","-81.928960539","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","12","","","",""
"45826","2017","2017","2017","GA","Georgia","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","38.6","","","37.0","40.3","5,388","32.839681093","-83.627580346","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","13","","","",""
"44727","2017","2017","2017","HI","Hawaii","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.0","","","35.5","38.6","7,228","21.304850435","-157.857749403","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","15","","","",""
"46421","2017","2017","2017","ID","Idaho","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","35.4","","","33.5","37.4","4,582","43.682630005","-114.363730042","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","16","","","",""
"57112","2017","2017","2017","IL","Illinois","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","33.3","","","31.6","35.0","5,196","40.485010283","-88.997710178","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","17","","","",""
"57553","2017","2017","2017","IN","Indiana","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","40.7","","","39.5","41.8","12,694","39.766910452","-86.149960194","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","18","","","",""
"48929","2017","2017","2017","IA","Iowa","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","35.6","","","34.3","37.0","7,100","42.469400913","-93.816490556","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","19","","","",""
"57249","2017","2017","2017","KS","Kansas","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.6","","","36.7","38.4","19,450","38.3477403","-98.200781227","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","20","","","",""
"57534","2017","2017","2017","KY","Kentucky","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","42.7","","","40.9","44.5","7,926","37.645970271","-84.774971048","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","21","","","",""
"44975","2017","2017","2017","LA","Louisiana","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","45.0","","","43.1","47.0","4,224","31.312660644","-92.445680071","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","22","","","",""
"52325","2017","2017","2017","ME","Maine","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","31.4","","","29.9","32.9","9,067","45.254228894001","-68.985031336","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"46737","2017","2017","2017","MD","Maryland","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","34.3","","","33.0","35.7","12,175","39.290580964","-76.609260111","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"54370","2017","2017","2017","MA","Massachusetts","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","31.2","","","29.4","33.1","6,320","42.27687047","-72.082690675","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"50061","2017","2017","2017","MI","Michigan","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.4","","","35.2","37.6","10,181","44.661319543001","-84.71439027","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"56674","2017","2017","2017","MN","Minnesota","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","32.3","","","31.3","33.3","15,602","46.355648736","-94.794200503","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"51941","2017","2017","2017","MS","Mississippi","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","46.3","","","44.1","48.5","4,552","32.745510099","-89.538030825","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"56136","2017","2017","2017","MO","Missouri","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","39.9","","","38.3","41.6","7,072","38.635790776","-92.566300053","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"57524","2017","2017","2017","MT","Montana","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.4","","","34.6","38.2","5,564","47.066528972","-109.424420645","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"47310","2017","2017","2017","NE","Nebraska","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.9","","","35.6","38.1","14,259","41.641040988001","-99.365720623","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"56529","2017","2017","2017","NV","Nevada","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.6","","","35.1","40.1","3,514","39.49324039","-117.071840564","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"46771","2017","2017","2017","NH","New Hampshire","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","30.3","","","28.4","32.3","5,211","43.655950113","-71.50036092","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"55370","2017","2017","2017","NJ","New Jersey","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","33.7","","","32.1","35.2","10,720","40.130570048","-74.273691288","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"46241","2017","2017","2017","NM","New Mexico","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.4","","","35.7","39.3","5,941","34.520880952","-106.240580985","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"54114","2017","2017","2017","NY","New York","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","33.5","","","32.2","34.7","10,927","42.827001032","-75.543970427","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"52342","2017","2017","2017","NC","North Carolina","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.4","","","35.5","39.3","4,496","35.466220975","-79.159250463","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"54726","2017","2017","2017","ND","North Dakota","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.8","","","35.2","38.4","6,540","47.475319779","-100.118421049","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"51604","2017","2017","2017","OH","Ohio","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.7","","","36.4","39.1","11,324","40.060210141","-82.404260056","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"46528","2017","2017","2017","OK","Oklahoma","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","45.8","","","44.1","47.5","5,926","35.472031356","-97.521070214","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"56251","2017","2017","2017","OR","Oregon","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","33.0","","","31.4","34.7","4,802","44.567449424","-120.155031326","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"53036","2017","2017","2017","PA","Pennsylvania","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","34.1","","","32.5","35.6","6,086","40.793730152","-77.860700294","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"46822","2017","2017","2017","RI","Rhode Island","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","33.7","","","31.7","35.7","5,074","41.708280193","-71.522470314","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"53889","2017","2017","2017","SC","South Carolina","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","40.6","","","39.2","41.9","10,280","33.998821303","-81.045371207","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"54988","2017","2017","2017","SD","South Dakota","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.9","","","34.7","39.2","6,569","44.353130053","-100.373530637","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"57096","2017","2017","2017","TN","Tennessee","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","38.9","","","37.0","40.8","5,179","35.68094058","-85.774490914","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"53660","2017","2017","2017","TX","Texas","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","39.4","","","37.5","41.4","11,076","31.827240407","-99.426770206","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"53072","2017","2017","2017","UT","Utah","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","32.1","","","30.9","33.4","9,519","39.360700171","-111.587130635","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"49755","2017","2017","2017","VT","Vermont","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","29.7","","","28.1","31.4","5,875","43.625381239","-72.517640791","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"49750","2017","2017","2017","VA","Virginia","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","36.6","","","35.2","38.1","8,895","37.542680674","-78.457890463","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"58277","2017","2017","2017","WA","Washington","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","32.1","","","31.0","33.2","12,170","47.522278629","-120.47001079","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"57870","2017","2017","2017","WV","West Virginia","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","44.9","","","43.2","46.7","5,141","38.665510202","-80.712640135","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"46689","2017","2017","2017","WI","Wisconsin","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","32.4","","","30.7","34.2","5,311","44.393191174","-89.816370742","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"55879","2017","2017","2017","WY","Wyoming","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","37.7","","","35.8","39.6","4,223","43.235541343","-108.109830353","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"57438","2017","2017","2017","GU","Guam","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","44.1","","","40.8","47.6","1,398","13.444304","144.793731","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","66","","","",""
"53534","2017","2017","2017","PR","Puerto Rico","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","56.0","","","54.1","58.0","4,249","18.220833","-66.590149","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"55969","2017","2017","2017","VI","Virgin Islands","BRFSS","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of adults who report consuming fruit less than one time daily †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","FV","FV1","Q018","","Total","OVR","Total","OVERALL","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Data not available because sample size is insufficient.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Adults aged =18 years. Respondents were asked to report via telephone survey how many times per day, week or month they consumed the following fruits and vegetables: 1) 100% pure fruit juices; 2) fruit; 3) green salad; 4) fried potatoes; 5) other potatoes; and 6) other vegetables. Total daily fruit consumption was calculated based on responses to questions 1 and 2, and total daily vegetable consumption was based on questions 3-6.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Behavioral Risk Factor Surveillance System (BRFSS) - http://www.cdc.gov/brfss/","https://www.cdc.gov/brfss/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
