"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"7","2011","2015","2011–2015","MO","Missouri","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.2","","","2.1","2.3","","38.635790776","-92.566300053","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"19","2011","2015","2011–2015","MT","Montana","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","6.3","","","6.0","6.6","","47.066528972","-109.424420645","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"96","2011","2015","2011–2015","NE","Nebraska","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.3","","","3.2","3.4","","41.641040988001","-99.365720623","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"60","2011","2015","2011–2015","NV","Nevada","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.6","","","2.5","2.7","","39.49324039","-117.071840564","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"15","2011","2015","2011–2015","NH","New Hampshire","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.1","","","2.9","3.3","","43.655950113","-71.50036092","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"82","2011","2015","2011–2015","NJ","New Jersey","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.4","","","3.3","3.5","","40.130570048","-74.273691288","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"17","2011","2015","2011–2015","NM","New Mexico","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.0","","","2.8","3.2","","34.520880952","-106.240580985","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"58","2011","2015","2011–2015","NY","New York","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","7.0","","","6.9","7.1","","42.827001032","-75.543970427","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"31","2011","2015","2011–2015","NC","North Carolina","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.0","","","2.0","2.1","","35.466220975","-79.159250463","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"39","2011","2015","2011–2015","ND","North Dakota","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.3","","","4.1","4.6","","47.475319779","-100.118421049","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"42","2011","2015","2011–2015","OH","Ohio","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.6","","","2.5","2.7","","40.060210141","-82.404260056","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"27","2011","2015","2011–2015","OK","Oklahoma","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.0","","","1.9","2.1","","35.472031356","-97.521070214","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"85","2011","2015","2011–2015","OR","Oregon","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","6.4","","","6.3","6.6","","44.567449424","-120.155031326","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"83","2011","2015","2011–2015","PA","Pennsylvania","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.4","","","4.3","4.4","","40.793730152","-77.860700294","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"86","2011","2015","2011–2015","RI","Rhode Island","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.1","","","3.9","4.3","","41.708280193","-71.522470314","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"106","2011","2015","2011–2015","SC","South Carolina","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.6","","","2.5","2.6","","33.998821303","-81.045371207","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"70","2011","2015","2011–2015","SD","South Dakota","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.5","","","4.3","4.8","","44.353130053","-100.373530637","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"26","2011","2015","2011–2015","TN","Tennessee","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","1.5","","","1.4","1.5","","35.68094058","-85.774490914","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"95","2011","2015","2011–2015","TX","Texas","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","1.9","","","1.8","1.9","","31.827240407","-99.426770206","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"65","2011","2015","2011–2015","UT","Utah","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.4","","","3.2","3.5","","39.360700171","-111.587130635","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"61","2011","2015","2011–2015","VT","Vermont","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","6.6","","","6.2","6.9","","43.625381239","-72.517640791","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"89","2011","2015","2011–2015","VA","Virginia","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.7","","","2.6","2.8","","37.542680674","-78.457890463","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"36","2011","2015","2011–2015","WA","Washington","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.4","","","4.3","4.5","","47.522278629","-120.47001079","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"11","2011","2015","2011–2015","WV","West Virginia","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","2.9","","","2.8","3.1","","38.665510202","-80.712640135","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"94","2011","2015","2011–2015","WI","Wisconsin","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.1","","","4.0","4.2","","44.393191174","-89.816370742","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"13","2011","2015","2011–2015","WY","Wyoming","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","4.7","","","4.4","5.1","","43.235541343","-108.109830353","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"1","2011","2015","2011–2015","PR","Puerto Rico","ACS","Physical Activity","Physical Activity - Behavior","Percent of adults in the state who usually biked or walked to work in the last week †","","","VALUE","Value","3.6","","","3.4","3.8","","18.220833","-66.590149","PA","PA1","Q042","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","U.S. Census Bureau, American Community Survey . The U.S. Census Bureau’s American Community Survey (ACS) is an ongoing, annual survey of a percentage of the U.S. population. This report used the journey to work question that asks, “How did this person usually get to work last week?” Respondents who reported, “Bicycle”’ or “Walked” were classified as usually biked or walked to work.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","U.S. Census Bureau’s American Community Survey - http://www.census.gov/programs-surveys/acs/","http://www.census.gov/programs-surveys/acs/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
