"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"76801","2015","2015","2015","KS","Kansas","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","39.3","","","","","","38.3477403","-98.200781227","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","20","","","",""
"76813","2015","2015","2015","KY","Kentucky","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","28.6","","","","","","37.645970271","-84.774971048","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","21","","","",""
"76825","2015","2015","2015","LA","Louisiana","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","27.3","","","","","","31.312660644","-92.445680071","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","22","","","",""
"76861","2015","2015","2015","ME","Maine","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","17.4","","","","","","45.254228894001","-68.985031336","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"76849","2015","2015","2015","MD","Maryland","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","64.3","","","","","","39.290580964","-76.609260111","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"76837","2015","2015","2015","MA","Massachusetts","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","66.6","","","","","","42.27687047","-72.082690675","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"76873","2015","2015","2015","MI","Michigan","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","40.8","","","","","","44.661319543001","-84.71439027","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"76885","2015","2015","2015","MN","Minnesota","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","62.0","","","","","","46.355648736","-94.794200503","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"76909","2015","2015","2015","MS","Mississippi","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","22.2","","","","","","32.745510099","-89.538030825","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"76897","2015","2015","2015","MO","Missouri","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","34.0","","","","","","38.635790776","-92.566300053","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"76921","2015","2015","2015","MT","Montana","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","58.0","","","","","","47.066528972","-109.424420645","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"76957","2015","2015","2015","NE","Nebraska","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","40.0","","","","","","41.641040988001","-99.365720623","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"77005","2015","2015","2015","NV","Nevada","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","64.6","","","","","","39.49324039","-117.071840564","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"76969","2015","2015","2015","NH","New Hampshire","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","17.2","","","","","","43.655950113","-71.50036092","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"76981","2015","2015","2015","NJ","New Jersey","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","54.9","","","","","","40.130570048","-74.273691288","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"76993","2015","2015","2015","NM","New Mexico","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","58.7","","","","","","34.520880952","-106.240580985","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"77017","2015","2015","2015","NY","New York","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","57.1","","","","","","42.827001032","-75.543970427","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"76933","2015","2015","2015","NC","North Carolina","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","23.3","","","","","","35.466220975","-79.159250463","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"76945","2015","2015","2015","ND","North Dakota","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","37.7","","","","","","47.475319779","-100.118421049","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"77029","2015","2015","2015","OH","Ohio","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","41.4","","","","","","40.060210141","-82.404260056","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"77041","2015","2015","2015","OK","Oklahoma","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","28.9","","","","","","35.472031356","-97.521070214","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"77053","2015","2015","2015","OR","Oregon","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","68.3","","","","","","44.567449424","-120.155031326","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"77065","2015","2015","2015","PA","Pennsylvania","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","46.7","","","","","","40.793730152","-77.860700294","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"77079","2015","2015","2015","RI","Rhode Island","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","52.4","","","","","","41.708280193","-71.522470314","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"77091","2015","2015","2015","SC","South Carolina","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","16.9","","","","","","33.998821303","-81.045371207","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"77103","2015","2015","2015","SD","South Dakota","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","36.2","","","","","","44.353130053","-100.373530637","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"77115","2015","2015","2015","TN","Tennessee","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","25.0","","","","","","35.68094058","-85.774490914","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"77127","2015","2015","2015","TX","Texas","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","36.1","","","","","","31.827240407","-99.426770206","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"77151","2015","2015","2015","UT","Utah","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","74.9","","","","","","39.360700171","-111.587130635","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"77175","2015","2015","2015","VT","Vermont","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","25.5","","","","","","43.625381239","-72.517640791","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"77163","2015","2015","2015","VA","Virginia","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","36.6","","","","","","37.542680674","-78.457890463","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"77187","2015","2015","2015","WA","Washington","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","62.4","","","","","","47.522278629","-120.47001079","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"77211","2015","2015","2015","WV","West Virginia","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","14.4","","","","","","38.665510202","-80.712640135","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"77199","2015","2015","2015","WI","Wisconsin","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","49.6","","","","","","44.393191174","-89.816370742","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"77223","2015","2015","2015","WY","Wyoming","NEPHTN","Physical Activity","Physical Activity - Environmental or Policy Supports","Percent of U.S. population living within 1/2 mile of a park †","","","VALUE","Value","63.9","","","","","","43.235541343","-108.109830353","PA","PA2","Q050","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Data derived from the CDC's National Environmental Public Health Tracking Network. Numerator: Estimated number of each census tract’s population within ½-mile buffer around local parks and beaches from Esri StreetMap Premium/HERE   and state and national parks from the Protected Areas Database of the United States (PAD-US). The estimated population living within ½ mile of a park was summed over all census tracts in a state to estimate the total state-level population residing within ½ mile of a park. Denominator: Census tract and state population from the American Community Survey 5-Year Estimates.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","National Environmental Public Health Tracking Network - http://ephtracking.cdc.gov/showHome.action","http://ephtracking.cdc.gov/showHome.action","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
