"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"49043","2017","2017","2017","FL","Florida","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","20.5","","","19.2","21.9","19,135","28.932040377","-81.928960539","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","12","","","",""
"50852","2017","2017","2017","GA","Georgia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","20.3","","","18.9","21.8","5,200","32.839681093","-83.627580346","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","13","","","",""
"56419","2017","2017","2017","HI","Hawaii","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","24.6","","","23.2","26.0","6,945","21.304850435","-157.857749403","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","15","","","",""
"52320","2017","2017","2017","ID","Idaho","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","23.3","","","21.5","25.2","4,363","43.682630005","-114.363730042","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","16","","","",""
"47284","2017","2017","2017","IL","Illinois","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.6","","","20.2","23.1","5,040","40.485010283","-88.997710178","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","17","","","",""
"52155","2017","2017","2017","IN","Indiana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","17.1","","","16.2","18.1","12,037","39.766910452","-86.149960194","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","18","","","",""
"52781","2017","2017","2017","IA","Iowa","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.2","","","18.1","20.4","6,816","42.469400913","-93.816490556","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","19","","","",""
"45085","2017","2017","2017","KS","Kansas","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.0","","","18.3","19.7","18,738","38.3477403","-98.200781227","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","20","","","",""
"50336","2017","2017","2017","KY","Kentucky","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","16.8","","","15.4","18.2","7,574","37.645970271","-84.774971048","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","21","","","",""
"56897","2017","2017","2017","LA","Louisiana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","17.8","","","16.2","19.4","4,024","31.312660644","-92.445680071","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","22","","","",""
"57186","2017","2017","2017","ME","Maine","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","20.1","","","18.7","21.5","8,716","45.254228894001","-68.985031336","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"51992","2017","2017","2017","MD","Maryland","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.6","","","20.4","22.8","11,679","39.290580964","-76.609260111","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"51927","2017","2017","2017","MA","Massachusetts","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.6","","","20.0","23.4","6,047","42.27687047","-72.082690675","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"50416","2017","2017","2017","MI","Michigan","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.1","","","18.1","20.1","9,850","44.661319543001","-84.71439027","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"57446","2017","2017","2017","MN","Minnesota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","20.8","","","19.9","21.6","15,055","46.355648736","-94.794200503","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"49837","2017","2017","2017","MS","Mississippi","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","16.6","","","14.9","18.4","4,301","32.745510099","-89.538030825","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"47924","2017","2017","2017","MO","Missouri","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.9","","","17.6","20.2","6,900","38.635790776","-92.566300053","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"49651","2017","2017","2017","MT","Montana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.1","","","19.6","22.7","5,403","47.066528972","-109.424420645","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"47051","2017","2017","2017","NE","Nebraska","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.1","","","18.0","20.1","13,779","41.641040988001","-99.365720623","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"52591","2017","2017","2017","NV","Nevada","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.5","","","17.6","21.5","3,411","39.49324039","-117.071840564","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"53434","2017","2017","2017","NH","New Hampshire","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.4","","","19.7","23.2","5,023","43.655950113","-71.50036092","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"56301","2017","2017","2017","NJ","New Jersey","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.9","","","20.4","23.4","10,298","40.130570048","-74.273691288","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"55272","2017","2017","2017","NM","New Mexico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","23.2","","","21.6","24.8","5,727","34.520880952","-106.240580985","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"56562","2017","2017","2017","NY","New York","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","19.8","","","18.7","20.9","10,296","42.827001032","-75.543970427","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"44670","2017","2017","2017","NC","North Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.8","","","17.3","20.4","4,366","35.466220975","-79.159250463","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"54910","2017","2017","2017","ND","North Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","17.1","","","15.8","18.5","6,232","47.475319779","-100.118421049","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"45684","2017","2017","2017","OH","Ohio","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.3","","","17.2","19.4","10,971","40.060210141","-82.404260056","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"52392","2017","2017","2017","OK","Oklahoma","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","15.9","","","14.6","17.2","5,718","35.472031356","-97.521070214","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"45174","2017","2017","2017","OR","Oregon","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","22.3","","","20.9","23.8","4,579","44.567449424","-120.155031326","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"50445","2017","2017","2017","PA","Pennsylvania","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","20.9","","","19.5","22.3","5,860","40.793730152","-77.860700294","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"46791","2017","2017","2017","RI","Rhode Island","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.9","","","17.4","20.6","4,901","41.708280193","-71.522470314","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"44157","2017","2017","2017","SC","South Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.8","","","17.7","20.0","9,934","33.998821303","-81.045371207","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"58087","2017","2017","2017","SD","South Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","18.6","","","16.9","20.5","6,372","44.353130053","-100.373530637","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"46379","2017","2017","2017","TN","Tennessee","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","16.9","","","15.4","18.4","4,877","35.68094058","-85.774490914","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"47872","2017","2017","2017","TX","Texas","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","17.0","","","15.6","18.5","10,526","31.827240407","-99.426770206","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"51701","2017","2017","2017","UT","Utah","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","23.0","","","21.9","24.1","9,305","39.360700171","-111.587130635","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"56389","2017","2017","2017","VT","Vermont","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","22.6","","","21.1","24.2","5,656","43.625381239","-72.517640791","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"54771","2017","2017","2017","VA","Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.8","","","20.5","23.1","8,538","37.542680674","-78.457890463","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"52755","2017","2017","2017","WA","Washington","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","23.5","","","22.5","24.6","11,755","47.522278629","-120.47001079","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"54959","2017","2017","2017","WV","West Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","15.1","","","13.8","16.4","5,091","38.665510202","-80.712640135","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"54934","2017","2017","2017","WI","Wisconsin","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.2","","","19.7","22.9","5,029","44.393191174","-89.816370742","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"48104","2017","2017","2017","WY","Wyoming","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","23.0","","","21.3","24.7","4,125","43.235541343","-108.109830353","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"52567","2017","2017","2017","GU","Guam","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","21.8","","","19.1","24.7","1,337","13.444304","144.793731","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","66","","","",""
"55027","2017","2017","2017","PR","Puerto Rico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","5.4","","","4.6","6.3","4,322","18.220833","-66.590149","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"50691","2017","2017","2017","VI","Virgin Islands","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","PA","PA1","Q044","","Total","OVR","Total","OVERALL","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Data not available because sample size is insufficient.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Respondents were classified as active if they reported at least 150 minutes per week of moderate-intensity activity, or at least 75 minutes per week of vigorous-intensity activity, or a combination of moderate-intensity and vigorous-intensity activity (multiplied by two) totaling at least 150 minutes per week. Muscle-strengthening includes activities such as yoga, sit-ups or push-ups and those using weight machines, free weights, or elastic bands. Adults aged =18 years. Respondents whose physical activity level could not be categorized due to missing physical activity data were excluded.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Behavioral Risk Factor Surveillance System (BRFSS) - http://www.cdc.gov/brfss/","https://www.cdc.gov/brfss/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
