"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"49039","2017","2017","2017","ME","Maine","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","52.8","","","51.2","54.5","8,834","45.254228894001","-68.985031336","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"47282","2017","2017","2017","MD","Maryland","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","50.6","","","49.1","52.1","11,823","39.290580964","-76.609260111","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"46096","2017","2017","2017","MA","Massachusetts","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","50.9","","","48.8","52.9","6,139","42.27687047","-72.082690675","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"45295","2017","2017","2017","MI","Michigan","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","49.5","","","48.2","50.8","9,957","44.661319543001","-84.71439027","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"55526","2017","2017","2017","MN","Minnesota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","51.1","","","50.1","52.2","15,301","46.355648736","-94.794200503","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"44632","2017","2017","2017","MS","Mississippi","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","44.7","","","42.5","46.9","4,370","32.745510099","-89.538030825","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"50511","2017","2017","2017","MO","Missouri","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","47.4","","","45.7","49.1","6,940","38.635790776","-92.566300053","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"50377","2017","2017","2017","MT","Montana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","54.6","","","52.8","56.4","5,456","47.066528972","-109.424420645","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"49329","2017","2017","2017","NE","Nebraska","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","49.4","","","48.1","50.7","13,922","41.641040988001","-99.365720623","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"52823","2017","2017","2017","NV","Nevada","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","47.0","","","44.5","49.6","3,448","39.49324039","-117.071840564","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"47672","2017","2017","2017","NH","New Hampshire","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","54.4","","","52.3","56.5","5,090","43.655950113","-71.50036092","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"47006","2017","2017","2017","NJ","New Jersey","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","48.9","","","47.3","50.6","10,422","40.130570048","-74.273691288","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"57347","2017","2017","2017","NM","New Mexico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","54.0","","","52.1","55.9","5,788","34.520880952","-106.240580985","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"52729","2017","2017","2017","NY","New York","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","49.3","","","48.0","50.7","10,454","42.827001032","-75.543970427","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"48756","2017","2017","2017","NC","North Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","49.2","","","47.2","51.1","4,398","35.466220975","-79.159250463","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"50141","2017","2017","2017","ND","North Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","45.7","","","44.1","47.4","6,309","47.475319779","-100.118421049","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"52984","2017","2017","2017","OH","Ohio","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","47.8","","","46.4","49.2","11,124","40.060210141","-82.404260056","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"54570","2017","2017","2017","OK","Oklahoma","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","42.5","","","40.8","44.2","5,807","35.472031356","-97.521070214","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"55697","2017","2017","2017","OR","Oregon","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","56.9","","","55.2","58.6","4,655","44.567449424","-120.155031326","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"55904","2017","2017","2017","PA","Pennsylvania","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","53.0","","","51.3","54.7","5,918","40.793730152","-77.860700294","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"58499","2017","2017","2017","RI","Rhode Island","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","50.6","","","48.5","52.6","4,966","41.708280193","-71.522470314","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"52541","2017","2017","2017","SC","South Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","48.6","","","47.2","50.0","10,065","33.998821303","-81.045371207","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"47419","2017","2017","2017","SD","South Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","50.8","","","48.5","53.2","6,432","44.353130053","-100.373530637","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"56853","2017","2017","2017","TN","Tennessee","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","47.0","","","45.1","49.0","4,987","35.68094058","-85.774490914","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"51557","2017","2017","2017","TX","Texas","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","41.9","","","39.9","43.9","10,661","31.827240407","-99.426770206","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"47684","2017","2017","2017","UT","Utah","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","54.0","","","52.7","55.2","9,415","39.360700171","-111.587130635","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"57635","2017","2017","2017","VT","Vermont","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","59.7","","","57.9","61.5","5,746","43.625381239","-72.517640791","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"44626","2017","2017","2017","VA","Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","50.9","","","49.3","52.4","8,665","37.542680674","-78.457890463","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"48514","2017","2017","2017","WA","Washington","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","57.9","","","56.8","59.1","11,905","47.522278629","-120.47001079","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"51466","2017","2017","2017","WV","West Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","48.1","","","46.4","49.9","5,113","38.665510202","-80.712640135","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"45855","2017","2017","2017","WI","Wisconsin","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","57.1","","","55.2","59.0","5,083","44.393191174","-89.816370742","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"46848","2017","2017","2017","WY","Wyoming","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","53.9","","","52.0","55.8","4,157","43.235541343","-108.109830353","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"50004","2017","2017","2017","GU","Guam","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","44.6","","","41.2","48.0","1,351","13.444304","144.793731","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","66","","","",""
"45415","2017","2017","2017","PR","Puerto Rico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","19.6","","","18.1","21.2","4,331","18.220833","-66.590149","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"51636","2017","2017","2017","VI","Virgin Islands","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination) †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","PA","PA1","Q043","","Total","OVR","Total","OVERALL","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Data not available because sample size is insufficient.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Respondents were classified as active if they reported at least 150 minutes per week of moderate-intensity activity, or at least 75 minutes per week of vigorous-intensity activity, or a combination of moderate-intensity and vigorous-intensity activity (multiplied by two) totaling at least 150 minutes per week. Adults aged = 18 years. Respondents whose physical activity level could not be categorized due to missing physical activity data were excluded.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Behavioral Risk Factor Surveillance System (BRFSS) - http://www.cdc.gov/brfss/","https://www.cdc.gov/brfss/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
