"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","LocationDisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"49830","2017","2017","2017","HI","Hawaii","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","35.4","","","33.9","37.0","7,104","21.304850435","-157.857749403","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","15","","","",""
"44733","2017","2017","2017","ID","Idaho","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.5","","","30.6","34.5","4,502","43.682630005","-114.363730042","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","16","","","",""
"58236","2017","2017","2017","IL","Illinois","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.7","","","29.1","32.4","5,103","40.485010283","-88.997710178","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","17","","","",""
"51489","2017","2017","2017","IN","Indiana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","27.2","","","26.1","28.3","12,477","39.766910452","-86.149960194","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","18","","","",""
"52507","2017","2017","2017","IA","Iowa","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.9","","","27.7","30.3","7,031","42.469400913","-93.816490556","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","19","","","",""
"49781","2017","2017","2017","KS","Kansas","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.5","","","27.7","29.4","19,533","38.3477403","-98.200781227","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","20","","","",""
"56044","2017","2017","2017","KY","Kentucky","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","26.4","","","24.8","28.0","7,921","37.645970271","-84.774971048","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","21","","","",""
"52428","2017","2017","2017","LA","Louisiana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.0","","","26.1","29.8","4,170","31.312660644","-92.445680071","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","22","","","",""
"52038","2017","2017","2017","ME","Maine","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.5","","","27.9","31.0","8,959","45.254228894001","-68.985031336","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","23","","","",""
"53390","2017","2017","2017","MD","Maryland","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.9","","","30.5","33.3","12,112","39.290580964","-76.609260111","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","24","","","",""
"44773","2017","2017","2017","MA","Massachusetts","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.2","","","29.4","33.1","6,358","42.27687047","-72.082690675","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","25","","","",""
"46064","2017","2017","2017","MI","Michigan","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.9","","","28.8","31.1","10,137","44.661319543001","-84.71439027","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","26","","","",""
"55746","2017","2017","2017","MN","Minnesota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.4","","","30.5","32.4","15,581","46.355648736","-94.794200503","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","27","","","",""
"45797","2017","2017","2017","MS","Mississippi","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","25.9","","","24.0","28.0","4,466","32.745510099","-89.538030825","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","28","","","",""
"49371","2017","2017","2017","MO","Missouri","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.5","","","27.0","30.0","7,160","38.635790776","-92.566300053","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","29","","","",""
"50712","2017","2017","2017","MT","Montana","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.2","","","28.6","31.9","5,612","47.066528972","-109.424420645","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","30","","","",""
"52288","2017","2017","2017","NE","Nebraska","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.8","","","28.6","31.1","14,103","41.641040988001","-99.365720623","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","31","","","",""
"47300","2017","2017","2017","NV","Nevada","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.3","","","29.0","33.7","3,517","39.49324039","-117.071840564","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","32","","","",""
"45129","2017","2017","2017","NH","New Hampshire","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.4","","","28.5","32.4","5,187","43.655950113","-71.50036092","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","33","","","",""
"50294","2017","2017","2017","NJ","New Jersey","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.8","","","31.2","34.4","10,660","40.130570048","-74.273691288","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","34","","","",""
"49170","2017","2017","2017","NM","New Mexico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.8","","","31.1","34.6","5,874","34.520880952","-106.240580985","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","35","","","",""
"47781","2017","2017","2017","NY","New York","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.9","","","28.7","31.1","10,738","42.827001032","-75.543970427","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","36","","","",""
"51832","2017","2017","2017","NC","North Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.4","","","27.6","31.2","4,562","35.466220975","-79.159250463","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","37","","","",""
"53295","2017","2017","2017","ND","North Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.2","","","28.6","31.8","6,458","47.475319779","-100.118421049","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","38","","","",""
"46874","2017","2017","2017","OH","Ohio","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.2","","","27.9","30.5","11,317","40.060210141","-82.404260056","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","39","","","",""
"54161","2017","2017","2017","OK","Oklahoma","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","25.5","","","24.0","27.0","6,026","35.472031356","-97.521070214","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","40","","","",""
"54275","2017","2017","2017","OR","Oregon","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.1","","","29.5","32.7","4,799","44.567449424","-120.155031326","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","41","","","",""
"47257","2017","2017","2017","PA","Pennsylvania","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.4","","","28.9","32.0","6,013","40.793730152","-77.860700294","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","42","","","",""
"58469","2017","2017","2017","RI","Rhode Island","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.8","","","27.0","30.7","5,057","41.708280193","-71.522470314","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","44","","","",""
"54930","2017","2017","2017","SC","South Carolina","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","27.4","","","26.1","28.7","10,350","33.998821303","-81.045371207","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","45","","","",""
"56673","2017","2017","2017","SD","South Dakota","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","28.3","","","26.2","30.6","6,566","44.353130053","-100.373530637","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","46","","","",""
"44310","2017","2017","2017","TN","Tennessee","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","26.6","","","24.9","28.3","5,107","35.68094058","-85.774490914","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","47","","","",""
"57707","2017","2017","2017","TX","Texas","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","29.2","","","27.4","31.1","10,931","31.827240407","-99.426770206","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","48","","","",""
"53376","2017","2017","2017","UT","Utah","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","33.3","","","32.2","34.6","9,674","39.360700171","-111.587130635","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","49","","","",""
"57884","2017","2017","2017","VT","Vermont","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","31.4","","","29.7","33.2","5,836","43.625381239","-72.517640791","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","50","","","",""
"55583","2017","2017","2017","VA","Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.5","","","31.1","34.0","8,854","37.542680674","-78.457890463","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","51","","","",""
"57049","2017","2017","2017","WA","Washington","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.6","","","31.5","33.8","12,188","47.522278629","-120.47001079","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","53","","","",""
"54088","2017","2017","2017","WV","West Virginia","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","22.6","","","21.2","24.2","5,249","38.665510202","-80.712640135","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","54","","","",""
"44342","2017","2017","2017","WI","Wisconsin","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","30.6","","","28.8","32.4","5,142","44.393191174","-89.816370742","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","55","","","",""
"49314","2017","2017","2017","WY","Wyoming","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.9","","","31.1","34.8","4,243","43.235541343","-108.109830353","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","56","","","",""
"55972","2017","2017","2017","GU","Guam","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","32.5","","","29.3","35.8","1,361","13.444304","144.793731","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","66","","","",""
"44969","2017","2017","2017","PR","Puerto Rico","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","9.8","","","8.7","10.9","4,412","18.220833","-66.590149","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","72","","","",""
"45236","2017","2017","2017","VI","Virgin Islands","BRFSS","Physical Activity","Physical Activity - Behavior","Percent of adults who engage in muscle-strengthening activities on 2 or more days a week †","","","VALUE","Value","~","~","Data not available because sample size is insufficient.","~","","~","18.335765","-64.896335","PA","PA1","Q046","","Total","OVR","Total","OVERALL","","","","","","","","","78","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Data not available because sample size is insufficient.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","†","Muscle-strengthening includes activities such as yoga, sit-ups or push-ups and those using weight machines, free weights, or elastic bands. Adults aged =18 years. Respondents with missing data were excluded.","","Footnote"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Behavioral Risk Factor Surveillance System (BRFSS) - http://www.cdc.gov/brfss/","https://www.cdc.gov/brfss/","Data Source"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Centers for Disease Control and Prevention. National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity. Data, Trend and Maps [online].","/nccdphp/dnpao/data-trends-maps/index.html","Suggested Citation"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breastfeeding","/breastfeeding/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Division of Nutrition, Physical Activity, and Obesity","/nccdphp/dnpao/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Physical Activity","/physicalactivity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chronic Disease Prevention and Health Promotion","/chronicdisease/index.htm","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Overweight and Obesity","/obesity/index.html","Related Links"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","State and Local Programs","/nccdphp/dnpao/state-local-programs/index.html","Related Links"
